TEBZ_1,TEBZ_2,TEBZ_3,TEBZ_4,TEBZ_5,TEB_Z_6,ZS,THT_1,THT_2,THT_3,THT_4,THT_5,THT_6,THT_7,THT_8,THT_9,THT_10,THT_11,THT_12,THT_13,THT_14,THT_15,THT_16,THT_17,THT_18,THT_19,THT_20,THT_21,THT_22,THT_23,THT_24,THT_25,THT_26,THT_27,THT_28,THT_29,THT_30,THT_31,THT_32,TEB_1,TEB_2,TEB_3,TEB_4,TEB_5,TEB_6,latitude,longitude
0.50000,2.00000,4.00000,11.14583,27.26359,47.20744,41.19942,297.53468,297.53468,297.51461,298.69697,302.65847,304.89842,305.92600,306.73665,307.00654,307.06748,307.31614,308.35421,309.04017,309.49644,310.15479,312.13345,315.67091,319.81381,322.85932,325.17809,327.02692,328.59414,330.17941,332.01790,333.70476,335.36695,337.45071,341.12536,348.23477,359.29222,371.24469,371.24469,299.85682,299.48890,299.33878,299.05254,298.39145,298.66493,48.85844,2.31722
0.50000,2.00000,4.00000,12.15250,29.27602,49.21805,42.44286,297.55950,297.55950,297.59127,298.93272,302.72675,304.91340,305.92343,306.73038,307.00208,307.07496,307.31473,308.37406,309.03962,309.49827,310.15644,312.13529,315.68542,319.83606,322.86131,325.15672,327.03973,328.63462,330.18586,332.01214,333.69376,335.36586,337.45814,341.13597,348.20649,359.29590,371.26686,371.26686,300.25946,299.76943,299.56896,299.17477,298.40382,298.70023,48.85843,2.32575
0.50000,2.00000,4.00000,13.03250,31.03503,50.97509,44.10292,297.54871,297.54871,297.65576,299.01359,302.85043,304.96135,305.93386,306.74648,307.00107,307.07728,307.32998,308.39421,309.04306,309.50029,310.15711,312.14026,315.71530,319.83938,322.88429,325.13507,327.04033,328.66641,330.18959,332.01720,333.68627,335.35661,337.46133,341.15376,348.18760,359.29187,371.28991,371.28991,300.15604,299.67773,299.48525,299.09375,298.37656,298.65366,48.85842,2.33429
0.50000,2.00000,4.00000,13.53375,32.03697,51.97592,45.02787,297.61968,297.61968,297.77320,298.99187,302.86379,304.96630,305.94571,306.75675,307.00551,307.08475,307.34886,308.43046,309.04336,309.50556,310.16231,312.15143,315.73928,319.83609,322.90922,325.13228,327.04541,328.67308,330.20100,332.01239,333.67414,335.35439,337.46197,341.16056,348.16345,359.29248,371.31901,371.31901,300.40436,299.86431,299.64789,299.19859,298.43906,298.72178,48.85841,2.34282
0.50000,2.00000,4.00000,12.64667,30.26325,50.20307,44.29843,297.81391,297.81391,297.95534,298.82708,302.83307,304.90933,305.94906,306.76685,307.01186,307.09318,307.35425,308.46710,309.04446,309.50580,310.16093,312.15933,315.75934,319.82636,322.92452,325.12172,327.03598,328.65748,330.22235,331.99778,333.67137,335.35440,337.46242,341.16702,348.13635,359.28636,371.34693,371.34693,300.61133,300.07156,299.85325,299.41250,298.64079,298.93216,48.85840,2.35136
0.50000,2.00000,4.00000,10.47625,25.92293,45.86380,43.49345,298.00883,298.00883,298.02311,298.78267,302.78698,304.85796,305.93586,306.76873,307.01427,307.09801,307.33363,308.49905,309.04342,309.50660,310.16706,312.15842,315.75143,319.84558,322.91166,325.12238,327.02931,328.63674,330.24139,331.99103,333.66765,335.34758,337.45774,341.17195,348.12797,359.27696,371.35611,371.35611,300.56327,300.12981,299.94797,299.61286,298.84364,299.14519,48.85839,2.35989
0.50000,2.00000,4.00000,11.11083,27.19178,47.13199,44.00982,298.10915,298.10915,298.05759,298.89045,302.86323,304.84334,305.91337,306.76142,307.01462,307.09787,307.34495,308.53581,309.04236,309.50909,310.17445,312.15825,315.75471,319.86096,322.90008,325.14626,327.02189,328.63118,330.25321,331.99950,333.65881,335.34203,337.44777,341.17207,348.12385,359.27454,371.36529,371.36529,300.69025,300.22652,300.03748,299.68083,298.93869,299.22991,48.85838,2.36843
0.50000,2.00000,4.00000,10.34500,25.65874,45.59622,45.43811,298.11518,298.11518,298.03281,299.05264,303.03116,304.90829,305.90858,306.75532,307.01486,307.09510,307.32075,308.51523,309.04310,309.51497,310.19253,312.15626,315.76112,319.88404,322.88372,325.18357,327.02322,328.62980,330.25209,332.00588,333.65581,335.33378,337.44235,341.16663,348.12172,359.27432,371.36759,371.36759,300.59368,300.14090,299.94912,299.59256,298.93092,299.23754,48.85836,2.37696
0.50000,2.00000,4.00000,10.71000,26.38188,46.30563,52.88914,297.88960,297.88960,297.85397,299.41084,303.25670,305.03107,305.91851,306.75717,307.01659,307.09526,307.32504,308.51067,309.05486,309.52483,310.20826,312.16888,315.80391,319.92046,322.89190,325.20389,327.03765,328.62972,330.27912,332.01217,333.65578,335.32900,337.44205,341.18214,348.16486,359.26442,371.36484,371.36484,300.24086,299.82442,299.65183,299.33566,298.63564,298.91968,48.85835,2.38550
0.50000,2.00000,4.00000,8.17875,21.30880,41.21141,67.34719,297.61376,297.61376,297.72057,300.13477,303.65794,305.15421,306.01683,306.80417,307.03000,307.09648,307.37803,308.55555,309.07327,309.54258,310.23826,312.23307,315.89684,319.94450,322.90852,325.24899,327.06321,328.61862,330.32317,332.02430,333.65633,335.32813,337.45079,341.20166,348.20177,359.27790,371.36344,371.36344,298.91461,298.80084,298.73975,298.64390,298.21776,298.44064,48.85834,2.39403
0.50000,2.00000,4.00000,9.55833,24.06627,43.96547,71.31756,297.56966,297.56966,297.69616,300.33718,303.75803,305.22235,306.04117,306.81555,307.03885,307.10497,307.36956,308.58226,309.10133,309.55106,310.25683,312.25234,315.94624,319.92653,322.93516,325.25979,327.07046,328.60731,330.33748,332.02533,333.64799,335.31787,337.44902,341.20230,348.20619,359.28132,371.36993,371.36993,299.23109,298.96187,298.84467,298.64079,298.13306,298.37273,48.85832,2.40257
0.50000,2.00000,4.00000,9.61625,24.18417,44.08750,68.82819,297.52573,297.52573,297.63379,300.25471,303.71631,305.22408,306.01535,306.79789,307.05114,307.10781,307.34205,308.54603,309.11859,309.55542,310.27622,312.27843,315.94004,319.89424,322.96497,325.25163,327.06179,328.61718,330.33665,332.02418,333.64033,335.31117,337.44133,341.18753,348.20833,359.27775,371.37146,371.37146,299.27355,298.92930,298.79053,298.58125,298.11313,298.33837,48.85831,2.41110
0.50000,2.00000,4.00000,6.50000,10.00000,37.30020,67.21161,297.51459,297.51459,297.63705,300.22452,303.70264,305.22727,306.00534,306.79081,307.06399,307.10988,307.36297,308.50150,309.12826,309.55854,310.28744,312.26470,315.91164,319.90058,322.96212,325.25824,327.05625,328.62978,330.32753,332.01909,333.62813,335.30465,337.43505,341.18140,348.20177,359.27766,371.38051,371.38051,299.21590,298.91782,298.74281,298.59128,298.11775,298.44976,48.85829,2.41964
0.50000,2.00000,4.00000,7.00375,18.95328,38.84485,72.06063,297.32679,297.32679,297.76916,300.52276,303.77081,305.28884,305.99558,306.78186,307.07876,307.11461,307.39171,308.47254,309.13537,309.56148,310.29893,312.26892,315.92972,319.92872,322.95815,325.27645,327.05933,328.63689,330.32312,332.01796,333.62492,335.30000,337.43378,341.18378,348.21509,359.28141,371.39115,371.39115,298.94006,298.65999,298.50437,298.34240,297.88259,298.11278,48.85828,2.42817
999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,81.52992,297.20143,297.20143,297.88537,300.69415,303.84608,305.31658,306.01558,306.78865,307.08474,307.11609,307.42045,308.44358,309.14248,309.56441,310.31042,312.27315,315.94780,319.95687,322.95417,325.29467,327.06241,328.64401,330.32331,332.01958,333.62834,335.30021,337.43363,341.17736,348.22091,359.28469,371.39241,371.39241,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,48.85826,2.43671
999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,67.33507,296.55513,296.55513,296.68205,297.73834,302.30798,304.65274,305.99491,306.75689,307.01078,307.08936,307.33760,308.52193,309.19628,309.55678,310.15069,312.11696,315.62218,319.62013,322.93012,325.15910,327.07670,328.54694,330.15554,331.98855,333.80381,335.43212,337.44658,341.16595,348.32474,359.22237,371.23799,371.23799,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,48.85288,2.22333
0.50000,2.00000,4.00000,8.00167,20.97877,40.92966,33.30211,296.57879,296.57879,296.98524,298.17891,302.52213,304.72245,305.99959,306.76799,307.01137,307.08970,307.32411,308.52164,309.18696,309.54945,310.13920,312.08906,315.58667,319.60638,322.91994,325.15301,327.06679,328.53561,330.16346,331.99907,333.79343,335.43614,337.45300,341.16770,348.32682,359.23416,371.24399,371.24399,297.79204,297.82224,297.82160,297.79674,297.51256,297.68702,48.85287,2.23187
0.50000,2.00000,4.00000,8.87000,22.71032,42.65096,42.51932,296.60244,296.60244,297.28843,298.61948,302.73628,304.79217,306.00428,306.77909,307.01195,307.09005,307.38552,308.57886,309.19915,309.55761,310.15833,312.12045,315.63263,319.64629,322.94796,325.16692,327.07895,328.54881,330.17137,332.00959,333.78305,335.44015,337.45941,341.16945,348.32890,359.24594,371.24999,371.24999,298.03618,297.94849,297.89528,297.81923,297.44634,297.65398,48.85287,2.24040
0.50000,2.00000,4.00000,6.50000,10.00000,34.27969,49.63425,296.61123,296.61123,297.13205,298.81429,302.96293,304.89374,306.02303,306.79805,307.01768,307.08780,307.38418,308.58523,309.20910,309.56425,310.17852,312.14602,315.66296,319.67463,322.97071,325.15678,327.11348,328.53772,330.17485,332.01156,333.75946,335.44695,337.47658,341.16911,348.32635,359.25859,371.25266,371.25266,298.07159,297.91839,297.82146,297.74232,297.38773,297.67459,48.85287,2.24893
0.50000,2.00000,4.00000,9.17417,23.31258,43.24109,52.51607,297.33445,297.33445,297.58989,298.81034,302.86778,304.81116,305.94300,306.79161,307.01828,307.08320,307.39658,308.55593,309.21234,309.56882,310.19053,312.15215,315.67475,319.70213,322.98237,325.15751,327.14417,328.52080,330.19237,332.01810,333.75217,335.44181,337.49135,341.17172,348.32818,359.26556,371.24846,371.24846,298.75095,298.62028,298.56260,298.47290,298.08591,298.29190,48.85286,2.25747
0.50000,2.00000,4.00000,12.83889,30.64154,50.56907,52.84026,297.79331,297.79331,297.73173,298.97715,302.84426,304.77900,305.89201,306.75676,307.01385,307.07750,307.39823,308.48868,309.20716,309.56701,310.19018,312.16436,315.69476,319.71080,322.97662,325.17107,327.13487,328.52998,330.19113,332.02194,333.74826,335.42331,337.49383,341.16665,348.32962,359.27101,371.24072,371.24072,300.04088,299.66181,299.51341,299.20978,298.53792,298.80458,48.85286,2.26600
0.50000,2.00000,4.00000,13.62833,32.22282,52.15514,47.30795,297.68852,297.68852,297.68141,298.98234,302.75864,304.77295,305.87157,306.74863,307.01292,307.07654,307.36186,308.44150,309.19951,309.56155,310.18475,312.15701,315.68477,319.70498,322.95773,325.18992,327.08438,328.56484,330.17090,332.01754,333.74204,335.41555,337.47845,341.15264,348.30132,359.27774,371.23824,371.23824,300.34114,299.86720,299.67410,299.26843,298.48593,298.77458,48.85285,2.27454
0.50000,2.00000,4.00000,10.58500,26.13998,46.07993,42.14383,297.47465,297.47465,297.55119,299.04065,302.72043,304.74964,305.83091,306.73736,307.01479,307.07501,307.32469,308.37509,309.17353,309.54896,310.17604,312.15620,315.67548,319.69294,322.94561,325.20482,327.05919,328.54762,330.16689,332.01302,333.72454,335.40464,337.47415,341.14190,348.28192,359.27432,371.24175,371.24175,299.79529,299.34212,299.16143,298.85881,298.32150,298.56321,48.85285,2.28307
0.50000,2.00000,4.00000,12.53917,30.05140,49.99752,39.62679,297.47456,297.47456,297.54785,299.01612,302.64299,304.75315,305.82957,306.73773,307.01778,307.07347,307.30655,308.33536,309.13268,309.53015,310.16686,312.15505,315.66399,319.70443,322.92206,325.21326,327.03663,328.53145,330.17019,331.99970,333.71236,335.38761,337.46317,341.14177,348.27874,359.26946,371.24272,371.24272,299.89951,299.46168,299.28311,298.93224,298.34536,298.59572,48.85284,2.29160
0.50000,2.00000,4.00000,12.30722,29.58603,49.52921,41.84659,297.52149,297.52149,297.54107,298.99846,302.70418,304.88490,305.88720,306.76850,307.02587,307.07434,307.32949,308.33499,309.10191,309.52472,310.16519,312.15311,315.65599,319.74885,322.91545,325.20631,327.03214,328.53852,330.17834,332.01049,333.70438,335.37538,337.45593,341.14258,348.28189,359.27400,371.24233,371.24233,299.69413,299.37570,299.24511,298.97783,298.37069,298.62751,48.85284,2.30014
0.50000,2.00000,4.00000,12.42583,29.82247,49.76409,42.99163,297.51491,297.51491,297.48272,298.92830,302.76348,304.94513,305.91368,306.77720,307.02768,307.07540,307.31201,308.34884,309.08193,309.51568,310.15974,312.14264,315.66053,319.79344,322.89929,325.18830,327.02725,328.56181,330.16393,332.01478,333.70230,335.37327,337.45204,341.13745,348.26642,359.28451,371.25456,371.25456,299.76157,299.39337,299.24822,298.95955,298.35326,298.60830,48.85283,2.30867
0.50000,2.00000,4.00000,10.14667,25.26337,45.20345,43.87546,297.55001,297.55001,297.52255,299.00734,302.77371,304.95085,305.90725,306.75241,307.02793,307.07825,307.30643,308.36593,309.06049,309.50509,310.15175,312.13304,315.68014,319.81755,322.89417,325.17108,327.03194,328.60867,330.17120,332.00513,333.70119,335.37208,337.45398,341.13311,348.24397,359.29393,371.26971,371.26971,299.70899,299.39149,299.25946,299.01852,298.38000,298.65161,48.85282,2.31721
0.50000,2.00000,4.00000,12.23083,29.42974,49.36589,46.60595,297.73027,297.73027,297.71117,299.12987,302.84484,304.96147,305.90903,306.73306,307.02677,307.08361,307.32568,308.39176,309.05973,309.50554,310.15564,312.13952,315.71395,319.82998,322.91595,325.15311,327.03543,328.63643,330.18081,332.00108,333.69340,335.36692,337.46296,341.14709,348.22537,359.29524,371.28841,371.28841,300.49390,299.98801,299.77881,299.35034,298.53367,298.83830,48.85281,2.32574
0.50000,2.00000,4.00000,11.91333,28.79382,48.72812,48.00446,297.78570,297.78570,297.78425,299.23378,302.85944,304.96462,305.90362,306.72829,307.02793,307.09078,307.34808,308.40956,309.05847,309.50609,310.15816,312.15121,315.74879,319.82416,322.93850,325.12488,327.02221,328.65051,330.18084,332.01065,333.69097,335.35605,337.47129,341.15996,348.21087,359.29031,371.30636,371.30636,300.60625,300.08171,299.86301,299.41904,298.57591,298.88725,48.85280,2.33427
0.50000,2.00000,4.00000,12.30750,29.58206,49.51617,47.76986,297.89311,297.89311,297.88052,299.20930,302.76219,304.97490,305.91838,306.73963,307.03723,307.09881,307.35279,308.44569,309.05516,309.50857,310.16469,312.15924,315.77111,319.81757,322.95358,325.12950,327.00967,328.66123,330.19016,332.01175,333.67852,335.35316,337.47206,341.16345,348.18468,359.29078,371.33122,371.33122,300.67046,300.13197,299.91393,299.46957,298.68544,298.98002,48.85279,2.34281
0.50000,2.00000,4.00000,11.96333,28.89733,48.83865,42.87384,297.93075,297.93075,297.96834,298.83757,302.65954,304.96832,305.91902,306.75023,307.04242,307.10163,307.33902,308.47618,309.05309,309.50734,310.16180,312.15758,315.76100,319.79431,322.95355,325.14332,327.00995,328.64310,330.21019,331.99671,333.66986,335.35291,337.46054,341.15783,348.15150,359.28351,371.35156,371.35156,300.62565,300.09675,299.88885,299.47735,298.77045,299.04691,48.85278,2.35134
0.50000,2.00000,4.00000,11.62583,28.22433,48.16967,40.21813,298.03382,298.03382,298.00446,298.71824,302.57676,304.98796,305.92604,306.75333,307.04485,307.10591,307.30181,308.49516,309.05146,309.50726,310.16237,312.14910,315.73611,319.80538,322.92951,325.15408,327.01025,328.61134,330.22531,331.98466,333.66705,335.34606,337.45383,341.15730,348.14103,359.27495,371.35733,371.35733,300.75661,300.23594,300.02851,299.62187,298.89917,299.18102,48.85277,2.35988
0.50000,2.00000,4.00000,11.34556,27.66232,47.60473,42.26577,298.08265,298.08265,298.01241,298.96534,302.65443,305.00552,305.92196,306.74710,307.04499,307.10656,307.30979,308.52745,309.04810,309.50840,310.16698,312.15287,315.74196,319.84071,322.90457,325.16937,327.00181,328.60505,330.23363,331.98572,333.65921,335.34133,337.44487,341.16302,348.13907,359.27489,371.36628,371.36628,300.74998,300.26208,300.06357,299.67789,298.92807,299.21876,48.85276,2.36841
0.50000,2.00000,4.00000,10.52917,26.02894,45.97016,43.14012,298.08228,298.08228,297.97904,299.16883,302.78262,305.01661,305.90905,306.72867,307.04423,307.10522,307.28168,308.50978,309.04922,309.51534,310.18127,312.15424,315.75005,319.85519,322.90197,325.18983,327.00274,328.60935,330.23760,331.99052,333.65502,335.33160,337.43272,341.16008,348.13746,359.27065,371.36836,371.36836,300.74719,300.27544,300.07734,299.70441,298.91925,299.22231,48.85275,2.37694
0.50000,2.00000,4.00000,10.76278,26.49252,46.42646,47.38485,297.96808,297.96808,297.87438,299.42790,302.98928,305.09839,305.90850,306.72578,307.04581,307.10513,307.29228,308.51571,309.06032,309.52589,310.19727,312.16390,315.78795,319.86292,322.89832,325.21256,327.02467,328.61273,330.25710,331.99663,333.65597,335.32816,337.42900,341.16999,348.16751,359.25995,371.36810,371.36810,300.58906,300.11794,299.92090,299.54135,298.76467,299.06388,48.85273,2.38548
0.50000,2.00000,4.00000,11.36917,27.69788,47.61699,57.80977,297.78558,297.78558,297.75536,299.81035,303.21524,305.22679,305.98238,306.77704,307.05671,307.11108,307.33425,308.55017,309.08439,309.54289,310.22598,312.20493,315.85225,319.88883,322.91247,325.24812,327.05309,328.59745,330.28362,332.01455,333.65315,335.32440,337.43313,341.18267,348.19900,359.26484,371.37047,371.37047,300.08850,299.66997,299.50106,299.17503,298.48185,298.75859,48.85272,2.39401
0.50000,2.00000,4.00000,9.56778,24.09299,44.00786,61.57440,297.44933,297.44933,297.71377,300.01583,303.28225,305.26182,305.99945,306.79073,307.06017,307.11294,307.33226,308.59267,309.09458,309.55371,310.23705,312.21971,315.90036,319.87823,322.93250,325.25935,327.06002,328.58751,330.29979,332.01522,333.64654,335.31507,337.43060,341.18122,348.20594,359.26633,371.37488,371.37488,299.77228,299.35004,299.16960,298.85578,298.10834,298.40673,48.85271,2.40255
0.50000,2.00000,4.00000,11.03833,27.03503,46.95174,60.46926,297.01273,297.01273,297.73532,300.06926,303.29798,305.26745,305.99967,306.79057,307.06450,307.11452,307.31239,308.57618,309.11573,309.55887,310.25623,312.23148,315.89311,319.85722,322.94507,325.25952,327.05003,328.58893,330.30304,332.00534,333.63618,335.30541,337.43050,341.17394,348.20975,359.25999,371.37978,371.37978,299.09797,298.69026,298.52751,298.25231,297.67929,297.92861,48.85269,2.41108
0.50000,2.00000,4.00000,8.28667,21.53302,41.45240,58.80563,296.94110,296.94110,297.65002,300.17222,303.32424,305.27327,305.99378,306.78044,307.07412,307.11376,307.35894,308.51817,309.12933,309.55690,310.25929,312.22217,315.87250,319.86960,322.93856,325.26289,327.04209,328.60548,330.30646,332.00292,333.62281,335.29623,337.42005,341.16477,348.21081,359.25817,371.38738,371.38738,298.96456,298.60614,298.42952,298.17746,297.62297,297.87719,48.85268,2.41961
0.50000,2.00000,4.00000,6.50000,10.00000,37.21925,59.11480,296.98060,296.98060,297.75166,300.21965,303.30297,305.25026,305.97990,306.77199,307.08711,307.11563,307.35996,308.48548,309.14048,309.55722,310.26686,312.22580,315.88275,319.88656,322.93129,325.27195,327.04787,328.61845,330.30469,332.00063,333.61622,335.29125,337.41449,341.15061,348.21061,359.26301,371.39279,371.39279,298.89805,298.58084,298.38076,298.19607,297.65896,298.02163,48.85266,2.42815
999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,74.78383,296.89991,296.89991,297.82286,300.39766,303.44799,305.27115,305.99863,306.78147,307.09315,307.11770,307.36774,308.45279,309.15163,309.55755,310.27442,312.22943,315.89300,319.90352,322.92403,325.28102,327.05365,328.63143,330.30457,332.00299,333.62224,335.29278,337.41448,341.14806,348.21611,359.26990,371.39392,371.39392,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,48.85265,2.43668
999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,68.10693,296.45730,296.45730,296.84848,298.12571,302.42260,304.62392,305.94436,306.75001,307.01836,307.11363,307.35526,308.51006,309.18785,309.55599,310.14460,312.10257,315.63878,319.60950,322.94407,325.16438,327.07972,328.54774,330.13454,331.96073,333.79671,335.45285,337.46954,341.16624,348.33843,359.22758,371.25391,371.25391,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,48.84726,2.22333
0.50000,2.00000,4.00000,8.00250,20.97904,40.92711,34.42560,296.71501,296.71501,297.11505,298.32883,302.50251,304.61320,305.92570,306.75088,307.02020,307.11034,307.34146,308.50989,309.17784,309.54882,310.13073,312.07157,315.60692,319.59271,322.93935,325.15771,327.06863,328.53460,330.13824,331.96710,333.78718,335.45147,337.46955,341.16167,348.33356,359.23629,371.25677,371.25677,298.58518,298.34637,298.24218,298.10676,297.63929,297.87294,48.84726,2.23186
0.50000,2.00000,4.00000,9.04125,23.05541,43.00122,39.62219,296.97272,296.97272,297.38161,298.53194,302.58243,304.60248,305.90703,306.75175,307.02203,307.10705,307.40641,308.56554,309.18574,309.55404,310.14612,312.09441,315.64823,319.61144,322.96349,325.16582,327.08197,328.54729,330.14194,331.97348,333.77765,335.45009,337.46956,341.15711,348.32870,359.24500,371.25962,371.25962,298.97472,298.70451,298.58971,298.41204,297.84789,298.10435,48.84726,2.24040
0.50000,2.00000,4.00000,6.50000,10.00000,37.19427,42.50863,297.26897,297.26897,297.36741,298.36420,302.62298,304.64694,305.91028,306.77438,307.02657,307.09892,307.38258,308.56966,309.19033,309.56068,310.15870,312.12686,315.65219,319.61574,322.99200,325.14614,327.11801,328.53931,330.14481,331.98090,333.75019,335.45208,337.47550,341.15181,348.32305,359.25257,371.25872,371.25872,298.81956,298.68497,298.62130,298.56724,298.11897,298.45563,48.84725,2.24893
0.50000,2.00000,4.00000,11.53125,28.03127,47.96880,45.66369,297.65105,297.65105,297.62361,298.65602,302.61555,304.66226,305.90198,306.77594,307.02700,307.09314,307.36481,308.53631,309.19636,309.56485,310.17925,312.13049,315.65853,319.64241,322.99826,325.15377,327.13687,328.52235,330.16420,331.99667,333.74356,335.45006,337.48826,341.15466,348.32591,359.26139,371.25363,371.25363,299.77432,299.40909,299.26625,299.01951,298.46483,298.71034,48.84725,2.25746
0.50000,2.00000,4.00000,11.66667,28.30177,48.23866,45.83893,297.62529,297.62529,297.64684,298.84263,302.75003,304.71081,305.89659,306.75588,307.01898,307.08281,307.35299,308.45659,309.19234,309.56336,310.17854,312.13008,315.67671,319.65882,322.98730,325.17623,327.11244,328.53146,330.16717,332.00311,333.73221,335.42594,337.49089,341.15080,348.32500,359.26383,371.25170,371.25170,299.91467,299.56420,299.41936,299.13036,298.43598,298.71594,48.84724,2.26599
0.50000,2.00000,4.00000,14.07250,33.11710,53.06130,40.46082,297.50208,297.50208,297.50491,298.77178,302.69573,304.72658,305.88812,306.74623,307.01622,307.08173,307.32119,308.38529,309.18822,309.56003,310.17155,312.12329,315.67054,319.65802,322.96040,325.19149,327.06510,328.53681,330.14279,331.99299,333.72708,335.41600,337.47536,341.14351,348.29976,359.26533,371.25745,371.25745,300.07005,299.59496,299.41053,299.02823,298.36508,298.62394,48.84724,2.27453
0.50000,2.00000,4.00000,10.72583,26.42509,46.37194,39.12018,297.47915,297.47915,297.47796,298.94927,302.70235,304.76218,305.87074,306.74070,307.01483,307.09020,307.31208,308.28765,309.17814,309.55733,310.16841,312.12641,315.66655,319.67155,322.94744,325.20447,327.04829,328.53492,330.13814,331.98481,333.71129,335.40298,337.47038,341.13706,348.29152,359.26508,371.26427,371.26427,299.81823,299.40291,299.23278,298.92638,298.35498,298.60756,48.84723,2.28306
0.50000,2.00000,4.00000,11.40500,27.78257,47.72771,40.38720,297.52444,297.52444,297.51524,299.11327,302.71914,304.81824,305.88375,306.75810,307.02094,307.09300,307.31437,308.29562,309.15095,309.54617,310.16203,312.13600,315.65998,319.70669,322.92818,325.21799,327.05038,328.52853,330.15408,331.98092,333.70130,335.39251,337.46444,341.13929,348.29181,359.26940,371.26317,371.26317,299.91287,299.53455,299.37645,299.07880,298.38736,298.67110,48.84723,2.29159
0.50000,2.00000,4.00000,11.61083,28.19242,48.13392,42.95495,297.54928,297.54928,297.52329,299.28623,302.81757,304.84987,305.89109,306.78436,307.03697,307.09284,307.32350,308.33672,309.12086,309.53668,310.16100,312.13694,315.66274,319.74782,322.93094,325.21839,327.04971,328.53837,330.16115,331.99318,333.69939,335.37916,337.46209,341.14261,348.29197,359.27671,371.26322,371.26322,300.10517,299.66532,299.48132,299.12877,298.38697,298.68190,48.84722,2.30013
0.50000,2.00000,4.00000,13.88000,32.72902,52.66705,45.19382,297.53761,297.53761,297.51179,299.34289,302.81897,304.85583,305.89755,306.79759,307.04212,307.08945,307.32157,308.36240,309.10173,309.52977,310.16146,312.14060,315.67917,319.78030,322.93905,325.21297,327.04053,328.58536,330.15788,332.00769,333.70121,335.37662,337.45908,341.14368,348.27448,359.29020,371.27852,371.27852,300.15681,299.68703,299.49735,299.09711,298.35388,298.63345,48.84721,2.30866
0.50000,2.00000,4.00000,11.19417,27.35449,47.28680,48.63168,297.71290,297.71290,297.64897,299.40936,302.81477,304.85754,305.87668,306.79788,307.04509,307.08569,307.32493,308.40613,309.08021,309.51988,310.15768,312.14334,315.71620,319.80184,322.95257,325.19079,327.03349,328.61517,330.16732,331.99990,333.70140,335.38169,337.46255,341.15033,348.25059,359.30161,371.30086,371.30086,300.27900,299.81658,299.62575,299.25461,298.49626,298.79112,48.84721,2.31719
0.50000,2.00000,4.00000,12.43250,29.82917,49.75750,51.77679,297.85870,297.85870,297.74674,299.64345,302.85653,304.84735,305.87178,306.79163,307.04664,307.08966,307.34696,308.42740,309.07871,309.51594,310.15991,312.15501,315.76962,319.79909,322.99041,325.16394,327.02248,328.63607,330.17809,331.99626,333.69682,335.38228,337.46787,341.16215,348.23480,359.30016,371.31794,371.31794,300.67929,300.13745,299.91398,299.44765,298.61205,298.91873,48.84720,2.32573
0.50000,2.00000,4.00000,10.11000,25.18291,45.10873,53.85060,297.78063,297.78063,297.78541,299.75714,302.93225,304.90486,305.90608,306.79148,307.05003,307.09496,307.36091,308.43980,309.07873,309.51383,310.16284,312.16809,315.79908,319.79313,323.00666,325.17524,327.00743,328.64500,330.17479,332.00676,333.69546,335.36774,337.47654,341.17862,348.22842,359.29039,371.33375,371.33375,299.51468,299.27715,299.17741,299.00568,298.51376,298.76384,48.84719,2.33426
0.50000,2.00000,4.00000,12.46125,29.88329,49.80486,57.23347,297.94496,297.94496,297.93742,299.78646,302.95624,304.93047,305.96696,306.81280,307.06054,307.10507,307.37187,308.45279,309.07729,309.51385,310.17555,312.19233,315.82763,319.80140,323.00396,325.18182,326.99933,328.64793,330.18602,332.00840,333.68776,335.35870,337.47766,341.18586,348.23112,359.28976,371.34484,371.34484,300.66416,300.13230,299.91385,299.45982,298.64450,298.94619,48.84718,2.34279
0.50000,2.00000,4.00000,12.01667,28.99843,48.92862,49.64919,297.81430,297.81430,297.96815,299.27961,302.70574,304.92839,305.98048,306.81669,307.06337,307.11101,307.32994,308.46676,309.07136,309.51027,310.17083,312.17648,315.79500,319.78844,322.97909,325.18202,327.00522,328.62910,330.20225,331.99854,333.67718,335.35528,337.46859,341.15448,348.18731,359.29012,371.35561,371.35561,300.41412,299.93243,299.73735,299.34174,298.58736,298.87570,48.84717,2.35133
0.50000,2.00000,4.00000,11.94250,28.85821,48.80464,38.85341,297.67871,297.67871,297.86341,298.84377,302.53192,304.86534,305.97142,306.79010,307.06427,307.11326,307.27820,308.45891,309.05751,309.50729,310.15974,312.13829,315.72788,319.77665,322.94651,325.19124,327.00551,328.60277,330.21143,331.97367,333.66526,335.34435,337.45143,341.14069,348.16190,359.26999,371.36223,371.36223,299.56564,299.28648,299.18060,298.99718,298.55717,298.77087,48.84716,2.35986
