latitude,longitude,X,Y
48.892150000000001,2.287400000000000,647750.255,6866029.102
48.892150000000001,2.295940000000000,648376.414,6866023.484
48.892139999999998,2.304480000000000,649002.564,6866016.823
48.892130000000002,2.313020000000000,649628.714,6866010.230
48.892119999999998,2.321560000000000,650254.866,6866003.704
48.892110000000002,2.330110000000000,650881.751,6865997.239
48.892099999999999,2.338650000000000,651507.904,6865990.849
48.892090000000003,2.347190000000000,652134.058,6865984.526
48.892080000000000,2.355730000000000,652760.213,6865978.271
48.892069999999997,2.364270000000000,653386.369,6865972.084
48.892060000000001,2.372810000000000,654012.525,6865965.965
48.892049999999998,2.381350000000000,654638.682,6865959.913
48.892029999999998,2.389890000000000,655264.831,6865952.817
48.892020000000002,2.398430000000000,655890.990,6865946.901
48.892009999999999,2.406970000000000,656517.150,6865941.052
